scraped_date,scraped_time,product_name,product_sku,variant_sku,product_weight,category,member_price,regular_price,final_price,life_stage
02/27/2023, 12:15:29,K9 Natural Freeze Dried Lamb Feast Adult Dog Food,k9-natural-freeze-dried-lamb-feast-adult-dog-food,125173,500g,Dog-Food-Dry Food,39.09,45.99,45.99,All
02/27/2023, 12:15:29,Prime100 Air Dried Duck & Sweet Potato Adult Dog Food,prime100-duck-&-sweet-potato-adult-dog-food,142849,2.2kg,Dog-Food-Dry Food,121.54,142.99,142.99,Puppy
02/27/2023, 12:15:29,Prime100 Air Dried Duck & Sweet Potato Adult Dog Food,prime100-duck-&-sweet-potato-adult-dog-food,142853,600g,Dog-Food-Dry Food,39.09,45.99,45.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Toy & Small Breed Adult Dog Food,science-diet-toy-&-small-breed-adult-dog-food,126545,7.03kg,Dog-Food-Dry Food,104.54,122.99,122.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Toy & Small Breed Adult Dog Food,science-diet-toy-&-small-breed-adult-dog-food,137406,1.5kg,Dog-Food-Dry Food,33.99,37.99,37.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Toy & Small Breed Adult Dog Food,science-diet-toy-&-small-breed-adult-dog-food,126544,2.04kg,Dog-Food-Dry Food,,29.43,29.43,Adult
02/27/2023, 12:15:29,Royal Canin Shih Tzu Adult Dog Food,royal-canin-exclusive-shih-tzu-adult-dog-food,98328,1.5kg,Dog-Food-Dry Food,32.59,41.99,41.99,Adult
02/27/2023, 12:15:29,Royal Canin Shih Tzu Adult Dog Food,royal-canin-exclusive-shih-tzu-adult-dog-food,29349,500g,Dog-Food-Dry Food,13.49,14.99,14.99,Adult
02/27/2023, 12:15:29,Black Hawk Lamb & Rice Small Breed Adult Dog Food 3Kg,136763,N/A,3kg,Dog-Food-Dry Food,42.99,52.99,52.99,Adult
02/27/2023, 12:15:29,Billy & Margot Chicken Superfood Adult Dog Food,billy-&-margot-chicken-superfood-adult-dog-food,135595,1.8kg,Dog-Food-Dry Food,35.99,39.99,39.99,Adult
02/27/2023, 12:15:29,Billy & Margot Chicken Superfood Adult Dog Food,billy-&-margot-chicken-superfood-adult-dog-food,135596,9kg,Dog-Food-Dry Food,94.34,119.99,119.99,Adult
02/27/2023, 12:15:29,Advance Turkey Large Breed Adult Dog Food 15kg,134226,N/A,15kg,Dog-Food-Dry Food,114.99,161.99,161.99,Adult
02/27/2023, 12:15:29,Hill's Prescription Diet i/d Low Fat Canine Food 3.85kg,136884,N/A,85kg,Dog-Food-Dry Food,81.99,96.99,96.99,Adult
02/27/2023, 12:15:29,Royal Canin Medium Dermacomfort Dog Food,royal-canin-medium-breed-dermacomfort-adult-dog-food,126039,3kg,Dog-Food-Dry Food,44.23,53.99,53.99,Adult
02/27/2023, 12:15:29,Royal Canin Medium Dermacomfort Dog Food,royal-canin-medium-breed-dermacomfort-adult-dog-food,126040,10kg,Dog-Food-Dry Food,111.99,131.99,131.99,Adult
02/27/2023, 12:15:29,Royal Canin Medium Dermacomfort Dog Food,royal-canin-medium-breed-dermacomfort-adult-dog-food,143801,12kg,Dog-Food-Dry Food,143.99,169.99,169.99,Adult
02/27/2023, 12:15:29,Royal Canin Giant Breed Puppy Dog Food 15kg,29364,N/A,15kg,Dog-Food-Dry Food,173.99,209.99,209.99,Puppy
02/27/2023, 12:15:29,Pro Plan Performance Adult Dog Food 20kg,137448,N/A,20kg,Dog-Food-Dry Food,148.9,181.99,181.99,Adult
02/27/2023, 12:15:29,Advance Lamb And Rice Small Breed Dog Food,advance-small-breed-lamb-&-rice-adult-dog-food,122390,3kg,Dog-Food-Dry Food,37.81,48.99,48.99,Adult
02/27/2023, 12:15:29,Advance Lamb And Rice Small Breed Dog Food,advance-small-breed-lamb-&-rice-adult-dog-food,122391,8kg,Dog-Food-Dry Food,,82.99,82.99,Adult
02/27/2023, 12:15:29,Advance Lamb And Rice Small Breed Dog Food,advance-small-breed-lamb-&-rice-adult-dog-food,126343,15kg,Dog-Food-Dry Food,,125.99,125.99,Adult
02/27/2023, 12:15:29,Royal Canin Mini Adult Plus 8 Dog Food 2kg,29317,N/A,2kg,Dog-Food-Dry Food,35.91,43.99,43.99,Senior
02/27/2023, 12:15:29,Royal Canin Veterinary Diet Anallergenic Dog Food 3kg,137332,N/A,3kg,Dog-Food-Dry Food,85.99,95.99,95.99,
02/27/2023, 12:15:29,Royal Canin Veterinary Diet Mobility C2P+ Adlt Dog Food 12kg,140660,N/A,12kg,Dog-Food-Dry Food,158.9,195.99,195.99,Adult
02/27/2023, 12:15:29,Royal Canin Dental Care Maxi Adult Dog Food 9kg,138976,N/A,9kg,Dog-Food-Dry Food,104.36,126.99,126.99,Adult
02/27/2023, 12:15:29,Advance Small Breed Chicken Senior Dog Food 3kg,136467,N/A,3kg,Dog-Food-Dry Food,37.81,48.99,48.99,Senior
02/27/2023, 12:15:29,Taste Of The Wild High Prairie Puppy Food 2kg,139561,N/A,2kg,Dog-Food-Dry Food,32.12,40.99,40.99,Puppy
02/27/2023, 12:15:29,Royal Canin Veterinary Diet Renal Dog Food 7kg,137343,N/A,7kg,Dog-Food-Dry Food,129.99,145.99,145.99,
02/27/2023, 12:15:29,Advance Medium Terrier Turkey Adult Dog Food 13kg,144406,N/A,13kg,Dog-Food-Dry Food,116.99,155.99,155.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Chicken & Rice Small Breed Dog Food 3.2kg,3218864,N/A,2kg,Dog-Food-Dry Food,22.97,26.99,26.99,Adult
02/27/2023, 12:15:29,Ziwi Peak Air Dried Venison Adult Dog Food,ziwipeak-air-dried-venison-adult-dog-food,134437,1kg,Dog-Food-Dry Food,88.99,98.99,98.99,Adult
02/27/2023, 12:15:29,Ziwi Peak Air Dried Venison Adult Dog Food,ziwipeak-air-dried-venison-adult-dog-food,134433,2.5kg,Dog-Food-Dry Food,211.99,233.99,233.99,Adult
02/27/2023, 12:15:29,Ziwi Peak Air Dried Venison Adult Dog Food,ziwipeak-air-dried-venison-adult-dog-food,134441,454g,Dog-Food-Dry Food,45.89,53.99,53.99,Adult
02/27/2023, 12:15:29,Royal Canin Maxi Dermacomfort Adult Dog Food 12kg,143802,N/A,12kg,Dog-Food-Dry Food,143.99,169.99,169.99,Adult
02/27/2023, 12:15:29,Advance Dental Large Adult Dog Food 13kg,136464,N/A,13kg,Dog-Food-Dry Food,116.99,155.99,155.99,Adult
02/27/2023, 12:15:29,Pure Life Natural Boost Chicken Adult Dog Food,pure-life-natural-boost-chicken-adult-dog-food,140793,8kg,Dog-Food-Dry Food,105.39,123.99,123.99,Adult
02/27/2023, 12:15:29,Pure Life Natural Boost Chicken Adult Dog Food,pure-life-natural-boost-chicken-adult-dog-food,140794,1.8kg,Dog-Food-Dry Food,30.59,35.99,35.99,Adult
02/27/2023, 12:15:29,Black Hawk Lamb & Rice Small Breed Adult Dog Food 10Kg,136764,N/A,10kg,Dog-Food-Dry Food,102.99,121.99,121.99,Adult
02/27/2023, 12:15:29,Royal Canin Relax Care Maxi Adult Dog Food,royal-canin-relax-maxi-adult-dog-food,138977,3kg,Dog-Food-Dry Food,33.31,53.99,53.99,Adult
02/27/2023, 12:15:29,Royal Canin Relax Care Maxi Adult Dog Food,royal-canin-relax-maxi-adult-dog-food,138978,9kg,Dog-Food-Dry Food,103.95,126.99,126.99,Adult
02/27/2023, 12:15:29,Advance Turkey And Rice All Breed Adult Dog Food,advance-all-breed-turkey-&-rice-adult-dog-food,126341,8kg,Dog-Food-Dry Food,,85.99,85.99,Adult
02/27/2023, 12:15:29,Advance Turkey And Rice All Breed Adult Dog Food,advance-all-breed-turkey-&-rice-adult-dog-food,126344,3kg,Dog-Food-Dry Food,,38.99,38.99,Adult
02/27/2023, 12:15:29,Advance Turkey And Rice All Breed Adult Dog Food,advance-all-breed-turkey-&-rice-adult-dog-food,29271,15kg,Dog-Food-Dry Food,116.99,153.99,153.99,Adult
02/27/2023, 12:15:29,Providore Beef & Hoki Dog Food,providore-beef-&-hoki-dog-food,138029,250g,Dog-Food-Dry Food,21.47,25.99,25.99,Adult
02/27/2023, 12:15:29,Providore Beef & Hoki Dog Food,providore-beef-&-hoki-dog-food,138033,2.5kg,Dog-Food-Dry Food,144.27,169.99,169.99,Adult
02/27/2023, 12:15:29,Providore Beef & Hoki Dog Food,providore-beef-&-hoki-dog-food,138031,250g 4PK,Dog-Food-Dry Food,72.88,86.99,86.99,Adult
02/27/2023, 12:15:29,Pro Plan Medium Breed Essential Health Adult Dog Food 15kg,137451,N/A,15kg,Dog-Food-Dry Food,134.29,157.99,157.99,Adult
02/27/2023, 12:15:29,Advance Weight Control Small Breed Dog Food,advance-sm-breed-hlthy-weight-chk-rice-adult-dog-food,122386,2.5kg,Dog-Food-Dry Food,37.81,47.99,47.99,Adult
02/27/2023, 12:15:29,Royal Canin Veterinary Diet Sensitive Control Dog Food 14kg,137350,N/A,14kg,Dog-Food-Dry Food,206.99,251.99,251.99,
02/27/2023, 12:15:29,Prime100 Air Dried Lamb & Rosemary Adult Dog Food,prime100-lamb-&-rosemary-adult-dog-food,142850,2.2kg,Dog-Food-Dry Food,118.14,138.99,138.99,Puppy
02/27/2023, 12:15:29,Prime100 Air Dried Lamb & Rosemary Adult Dog Food,prime100-lamb-&-rosemary-adult-dog-food,142854,600g,Dog-Food-Dry Food,39.09,45.99,45.99,Puppy
02/27/2023, 12:15:29,Royal Canin Veterinary Diet Satiety Small Breed Dog Food 3kg,138862,N/A,3kg,Dog-Food-Dry Food,65.99,75.99,75.99,
02/27/2023, 12:15:29,Royal Canin Cavalier King Charles Puppy Dog Food 1.5Kg,136799,N/A,5kg,Dog-Food-Dry Food,35.28,43.99,43.99,Puppy
02/27/2023, 12:15:29,Advance Small Breed Turkey Adult Dog Food 3kg,136463,N/A,3kg,Dog-Food-Dry Food,40.52,48.99,48.99,Adult
02/27/2023, 12:15:29,Prime100 Air Dried Chicken & Brown Rice Adult Dog Food,prime100-chicken-&-brown-rice-adult-dog-food,142851,2.2kg,Dog-Food-Dry Food,110.49,129.99,129.99,Puppy
02/27/2023, 12:15:29,Prime100 Air Dried Chicken & Brown Rice Adult Dog Food,prime100-chicken-&-brown-rice-adult-dog-food,142855,600g,Dog-Food-Dry Food,33.99,39.99,39.99,Puppy
02/27/2023, 12:15:29,SavourLife Grain Free Lean Adult Dog Food 10kg,136762,N/A,10kg,Dog-Food-Dry Food,102.99,124.99,99.99,Adult
02/27/2023, 12:15:29,Hill's Prescription Diet W/D Multi Benefit Adult Dog Food,hills-presc-diet-w/d-multi-benefit-adult-dog-food,133439,12.5kg,Dog-Food-Dry Food,190.99,232.99,232.99,Adult
02/27/2023, 12:15:29,Hill's Prescription Diet W/D Multi Benefit Adult Dog Food,hills-presc-diet-w/d-multi-benefit-adult-dog-food,138796,3.85kg,Dog-Food-Dry Food,81.99,99.99,99.99,Adult
02/27/2023, 12:15:29,SavourLife Grain Free Chicken 7+ Senior Dog Food,savourlife-grain-free-chicken-7+-senior-dog-food,140842,2.5kg,Dog-Food-Dry Food,32.29,47.99,38.39,Senior
02/27/2023, 12:15:29,SavourLife Grain Free Chicken 7+ Senior Dog Food,savourlife-grain-free-chicken-7+-senior-dog-food,140843,10kg,Dog-Food-Dry Food,102.99,119.99,95.99,Senior
02/27/2023, 12:15:29,Royal Canin Maltese Dog Food 1.5kg,123329,N/A,5kg,Dog-Food-Dry Food,32.59,41.99,41.99,Adult:Senior
02/27/2023, 12:15:29,Supercoat Smartblend Chicken Puppy Food 2.6kg,143128,N/A,6kg,Dog-Food-Dry Food,16.5,19.99,19.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Healthy Mobility Adult Dog Food - 12kg,132862,N/A,12kg,Dog-Food-Dry Food,138.99,171.99,171.99,Adult
02/27/2023, 12:15:29,Providore Lamb & Mackerel Adult Dog Food,providore-lamb-&-mackerel-adult-dog-food,138030,250g,Dog-Food-Dry Food,21.47,25.99,25.99,Adult
02/27/2023, 12:15:29,Providore Lamb & Mackerel Adult Dog Food,providore-lamb-&-mackerel-adult-dog-food,138034,2.5kg,Dog-Food-Dry Food,144.27,169.99,169.99,Adult
02/27/2023, 12:15:29,Providore Lamb & Mackerel Adult Dog Food,providore-lamb-&-mackerel-adult-dog-food,138032,250g 4PK,Dog-Food-Dry Food,72.88,86.99,86.99,Adult
02/27/2023, 12:15:29,Optimum Chicken Large Breed Puppy Food 15kg,125440,N/A,15kg,Dog-Food-Dry Food,66.55,89.99,89.99,Puppy
02/27/2023, 12:15:29,Royal Canin Maxi Adult 5 Plus Dog Food - 15kg,29351,N/A,15kg,Dog-Food-Dry Food,139.99,190.99,190.99,Adult
02/27/2023, 12:15:29,ProBalance Chicken Puppy Food,probalance-chicken-puppy-food,138822,15kg,Dog-Food-Dry Food,105.5,133.99,89,Puppy
02/27/2023, 12:15:29,ProBalance Chicken Puppy Food,probalance-chicken-puppy-food,138823,3kg,Dog-Food-Dry Food,37.39,44.99,20,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Toy & Small Breed Senior Dog Food,science-diet-toy-&-small-breed-senior-dog-food,137405,1.5kg,Dog-Food-Dry Food,32.39,37.99,37.99,Senior
02/27/2023, 12:15:29,Hill's Science Diet Toy & Small Breed Senior Dog Food,science-diet-toy-&-small-breed-senior-dog-food,126547,7.03kg,Dog-Food-Dry Food,106.99,131.99,131.99,Senior
02/27/2023, 12:15:29,SavourLife Grain Free Small Breed Adult Dog Food 2.5kg,138037,N/A,5kg,Dog-Food-Dry Food,39.99,47.99,38.39,Adult
02/27/2023, 12:15:29,Hill's Science Diet Perfect Weight Large Breed Adt Dog Food 12.9kg,140232,N/A,9kg,Dog-Food-Dry Food,142.35,173.99,173.99,Adult
02/27/2023, 12:15:29,Advance Mobility Large Adult Dog Food 13kg,143144,N/A,13kg,Dog-Food-Dry Food,116.99,155.99,155.99,Adult
02/27/2023, 12:15:29,Royal Canin Cocker Spaniel Puppy Dog Food 3Kg,136807,N/A,3kg,Dog-Food-Dry Food,47.63,53.99,53.99,Puppy
02/27/2023, 12:15:29,Advance Mobility Medium Adult Dog Food 13kg,143143,N/A,13kg,Dog-Food-Dry Food,116.99,155.99,155.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Senior 11+ Small & Toy Breed Age Defying Dog Food,science-diet-toy&small-breed-age-def-senior-dog-food,128051,2.04kg,Dog-Food-Dry Food,43.99,49.99,49.99,Senior
02/27/2023, 12:15:29,Hill's Science Diet Senior 11+ Small & Toy Breed Age Defying Dog Food,science-diet-toy&small-breed-age-def-senior-dog-food,128052,7.03kg,Dog-Food-Dry Food,,88.99,88.99,Senior
02/27/2023, 12:15:29,ProBalance Care Joint Care Adult Dog Dry Food,probalance-care-joint-care-adult-dog-food,141490,2.5kg,Dog-Food-Dry Food,35.69,42.99,42.99,Adult
02/27/2023, 12:15:29,ProBalance Care Joint Care Adult Dog Dry Food,probalance-care-joint-care-adult-dog-food,141491,12kg,Dog-Food-Dry Food,116.44,136.99,136.99,Adult
02/27/2023, 12:15:29,Providore Beef Adult Dog Food,providore-beef-adult-dog-food,3218049,250g,Dog-Food-Dry Food,21.47,25.99,25.99,Adult
02/27/2023, 12:15:29,Providore Beef Adult Dog Food,providore-beef-adult-dog-food,3218053,250g 4PK,Dog-Food-Dry Food,72.88,86.99,86.99,Adult
02/27/2023, 12:15:29,Providore Beef Adult Dog Food,providore-beef-adult-dog-food,3218057,2.5kg,Dog-Food-Dry Food,144.27,169.99,169.99,Adult
02/27/2023, 12:15:29,Hill's Prescription Diet U/D Urinary Care Adult Dog Food,hills-presc-diet-u/d-urinary-care-adult-dog-food,133438,12.5kg,Dog-Food-Dry Food,185.99,231.99,231.99,Adult
02/27/2023, 12:15:29,Hill's Prescription Diet U/D Urinary Care Adult Dog Food,hills-presc-diet-u/d-urinary-care-adult-dog-food,138795,3.85kg,Dog-Food-Dry Food,79.99,91.99,91.99,Adult
02/27/2023, 12:15:29,Royal Canin Maxi Light Weight Adult Dog Food 12kg,143803,N/A,12kg,Dog-Food-Dry Food,135.95,169.99,169.99,Adult
02/27/2023, 12:15:29,SavourLife Ancient Grains Lamb Puppy Food,savourlife-ancient-grains-lamb-puppy-food,143134,3kg,Dog-Food-Dry Food,41.99,45.99,36.79,Puppy
02/27/2023, 12:15:29,SavourLife Ancient Grains Lamb Puppy Food,savourlife-ancient-grains-lamb-puppy-food,143135,20kg,Dog-Food-Dry Food,151.99,159.99,127.99,Puppy
02/27/2023, 12:15:29,K9 Natural Freeze Dried Lamb Green Tripe Boost Adult Dog Food 200g,125177,N/A,200g,Dog-Food-Dry Food,28.89,33.99,33.99,Adult
02/27/2023, 12:15:29,Wellness Core Large Breed Dog Food,wellness-core-large-breed-dog-food,3215049,10.9kg,Dog-Food-Dry Food,117.29,137.99,137.99,Adult
02/27/2023, 12:15:29,Wellness Core Large Breed Dog Food,wellness-core-large-breed-dog-food,3212238,5.4kg,Dog-Food-Dry Food,,83.99,83.99,Adult
02/27/2023, 12:15:29,Wellness Core Large Breed Dog Food,wellness-core-large-breed-dog-food,3212240,11.8kg,Dog-Food-Dry Food,141.94,166.99,166.99,Adult
02/27/2023, 12:15:29,Royal Canin Veterinary Gastro Intst LF Adult Dog Food 1.5Kg,136933,N/A,5kg,Dog-Food-Dry Food,36.99,40.99,40.99,Adult
02/27/2023, 12:15:29,"Chum Beef, Bone & Vegetable Flavour 20kg",30618,N/A,20kg,Dog-Food-Dry Food,44.45,52.99,52.99,Adult
02/27/2023, 12:15:29,Eukanuba Small Breed Mature And Senior Dog Food,eukanuba-small-breed-mature-&-senior-dog-food,132939,3kg,Dog-Food-Dry Food,36.87,45.99,45.99,Senior
02/27/2023, 12:15:29,Eukanuba Small Breed Mature And Senior Dog Food,eukanuba-small-breed-mature-&-senior-dog-food,126598,3kg,Dog-Food-Dry Food,,39.76,39.76,Senior
02/27/2023, 12:15:29,ProBalance Care Weight Control Adult Dog Dry Food,probalance-care-weight-control-adult-dog-food,141486,2.5kg,Dog-Food-Dry Food,35.69,42.99,42.99,Adult
02/27/2023, 12:15:29,ProBalance Care Weight Control Adult Dog Dry Food,probalance-care-weight-control-adult-dog-food,141487,12kg,Dog-Food-Dry Food,115.59,136.99,136.99,Adult
02/27/2023, 12:15:29,SavourLife Essentials Chicken Puppy Food,savourlife-essentials-chicken-puppy-food,142264,3kg,Dog-Food-Dry Food,35.99,39.99,31.99,Puppy
02/27/2023, 12:15:29,SavourLife Essentials Chicken Puppy Food,savourlife-essentials-chicken-puppy-food,142265,15kg,Dog-Food-Dry Food,85.97,99.99,79.99,Puppy
02/27/2023, 12:15:29,SavourLife Grain Free Salmon Adult Dog Food 2.5kg,135682,N/A,5kg,Dog-Food-Dry Food,41.99,49.99,39.99,Adult
02/27/2023, 12:15:29,Royal Canin Chihuahua Puppy Food,royal-canin-chihuahua-puppy-food,136803,1.5kg,Dog-Food-Dry Food,36.99,43.99,43.99,Puppy
02/27/2023, 12:15:29,Royal Canin Chihuahua Puppy Food,royal-canin-chihuahua-puppy-food,141772,500g,Dog-Food-Dry Food,10.19,14.99,14.99,Puppy
02/27/2023, 12:15:29,Billy & Margot Kangaroo Superfood Adult Dog Food,billy-&-margot-kangaroo-superfood-adult-dog-food,138272,1.8kg,Dog-Food-Dry Food,35.99,39.99,39.99,Adult
02/27/2023, 12:15:29,Billy & Margot Kangaroo Superfood Adult Dog Food,billy-&-margot-kangaroo-superfood-adult-dog-food,138273,9kg,Dog-Food-Dry Food,102.92,119.99,119.99,Adult
02/27/2023, 12:15:29,Royal Canin Veterinary Diet Urinary S/O Dog Food 2kg,137352,N/A,2kg,Dog-Food-Dry Food,49.99,55.99,55.99,
02/27/2023, 12:15:29,K9 Naturals Freeze Dried Lamb & Salmon Adult Dog Food,k9-naturals-freeze-dried-lmb-&-salm-adt-dog-food,136850,500g,Dog-Food-Dry Food,39.09,45.99,45.99,Adult
02/27/2023, 12:15:29,K9 Naturals Freeze Dried Lamb & Salmon Adult Dog Food,k9-naturals-freeze-dried-lmb-&-salm-adt-dog-food,136851,1.8kg,Dog-Food-Dry Food,113.89,133.99,133.99,Adult
02/27/2023, 12:15:29,K9 Naturals Freeze Dried Lamb & Salmon Adult Dog Food,k9-naturals-freeze-dried-lmb-&-salm-adt-dog-food,136852,100g,Dog-Food-Dry Food,15.29,17.99,17.99,Adult
02/27/2023, 12:15:29,Royal Canin Digestive Care Mini Adult Dog Food 8kg,138983,N/A,8kg,Dog-Food-Dry Food,106.82,130.99,130.99,Adult
02/27/2023, 12:15:29,Taste Of The Wild Pacific Stream Puppy Food 2kg,139560,N/A,2kg,Dog-Food-Dry Food,32.12,40.99,40.99,Puppy
02/27/2023, 12:15:29,Wellness Core Wild Game Dog Food,wellness-core-wild-game-dog-food,3215048,10kg,Dog-Food-Dry Food,129.99,164.99,164.99,Adult
02/27/2023, 12:15:29,Wellness Core Wild Game Dog Food,wellness-core-wild-game-dog-food,3212236,1.8kg,Dog-Food-Dry Food,,46.99,46.99,Adult
02/27/2023, 12:15:29,Wellness Core Wild Game Dog Food,wellness-core-wild-game-dog-food,3212239,11.8kg,Dog-Food-Dry Food,,149.95,149.95,Adult
02/27/2023, 12:15:29,Savourlife Ancient Grains Gluten Free Chicken Puppy Food 20kg,140684,N/A,20kg,Dog-Food-Dry Food,142.99,158.99,127.19,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Perfect Weight Small Bites Adult Dog Food,science-diet-perfect-weight-small-bites-adult-dog-food,140230,1.8kg,Dog-Food-Dry Food,40.99,45.99,45.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Perfect Weight Small Bites Adult Dog Food,science-diet-perfect-weight-small-bites-adult-dog-food,140231,6.8kg,Dog-Food-Dry Food,98.99,118.99,118.99,Adult
02/27/2023, 12:15:29,Royal Canin Bulldog Puppy Dog Food 12Kg,136808,N/A,12kg,Dog-Food-Dry Food,149.99,168.99,168.99,Puppy
02/27/2023, 12:15:29,Taste Of The Wild Pine Forest Adult Dog Food 12.2kg,139585,N/A,2kg,Dog-Food-Dry Food,129.99,152.99,152.99,Adult
02/27/2023, 12:15:29,Orijen Six Fish Dry Dog Food,orijen-six-fish-dog-food,140423,2kg,Dog-Food-Dry Food,61.74,64.99,64.99,Adult
02/27/2023, 12:15:29,Orijen Six Fish Dry Dog Food,orijen-six-fish-dog-food,140431,11.4kg,Dog-Food-Dry Food,218.09,228.99,228.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Lamb & Rice Large Breed Adult Dog Food 15kg,139345,N/A,15kg,Dog-Food-Dry Food,152.99,180.99,180.99,Adult
02/27/2023, 12:15:29,Pure Life Natural Boost Chicken Puppy Food,pure-life-natural-boost-chicken-puppy-food,140795,8kg,Dog-Food-Dry Food,105.39,123.99,123.99,Puppy
02/27/2023, 12:15:29,Pure Life Natural Boost Chicken Puppy Food,pure-life-natural-boost-chicken-puppy-food,140796,1.8kg,Dog-Food-Dry Food,30.59,35.99,35.99,Puppy
02/27/2023, 12:15:29,Orijen Puppy Dry Food,orijen-puppy-food,140419,2kg,Dog-Food-Dry Food,61.74,64.99,64.99,Puppy
02/27/2023, 12:15:29,Orijen Puppy Dry Food,orijen-puppy-food,140426,11.4kg,Dog-Food-Dry Food,218.09,228.99,228.99,Puppy
02/27/2023, 12:15:29,Wellness Core Puppy Food,wellness-core-puppy-food,3210440,1.8kg,Dog-Food-Dry Food,44.43,49.99,49.99,Puppy
02/27/2023, 12:15:29,Wellness Core Puppy Food,wellness-core-puppy-food,3215047,10.9kg,Dog-Food-Dry Food,117.29,137.99,137.99,Puppy
02/27/2023, 12:15:29,Wellness Core Puppy Food,wellness-core-puppy-food,3210443,5.4kg,Dog-Food-Dry Food,,76.65,76.65,Puppy
02/27/2023, 12:15:29,Wellness Core Puppy Food,wellness-core-puppy-food,3210446,11.8kg,Dog-Food-Dry Food,136.99,166.99,166.99,Puppy
02/27/2023, 12:15:29,Savourlife Grain Free Chicken Large Breed Puppy Food 15kg,140682,N/A,15kg,Dog-Food-Dry Food,141.99,169.99,135.99,Puppy
02/27/2023, 12:15:29,Hill's Prescription Diet R/D Weight Reduction Adult Dog Food 12.5kg,133434,N/A,5kg,Dog-Food-Dry Food,204.99,238.99,238.99,Adult
02/27/2023, 12:15:29,Royal Canin Veterinary Skin Support Adult Dog Food 7Kg,136936,N/A,7kg,Dog-Food-Dry Food,140.99,156.99,156.99,Adult
02/27/2023, 12:15:29,Hill's Prescription Diet J/D Joint Care Adult Dog Food,hills-presc-diet-j/d-joint-adult-dog-food,133427,12.5kg,Dog-Food-Dry Food,151.99,196.99,196.99,Adult
02/27/2023, 12:15:29,Hill's Prescription Diet J/D Joint Care Adult Dog Food,hills-presc-diet-j/d-joint-adult-dog-food,138792,3.85kg,Dog-Food-Dry Food,69.99,85.99,85.99,Adult
02/27/2023, 12:15:29,FurFresh Freeze Dried Chicken Adult Dog Food,furfresh-freeze-dried-chicken-adult-dog-food,140761,500g,Dog-Food-Dry Food,33.99,39.99,39.99,Adult
02/27/2023, 12:15:29,FurFresh Freeze Dried Chicken Adult Dog Food,furfresh-freeze-dried-chicken-adult-dog-food,140764,1.5kg,Dog-Food-Dry Food,98.59,115.99,90,Adult
02/27/2023, 12:15:29,Royal Canin Relax Care Mini Adult Dog Food 3kg,138986,N/A,3kg,Dog-Food-Dry Food,60.99,61.99,61.99,Adult
02/27/2023, 12:15:29,Pro Plan Large Breed Essential Health Adult Dog Food 15kg,137450,N/A,15kg,Dog-Food-Dry Food,134.29,157.99,157.99,Adult
02/27/2023, 12:15:29,Royal Canin West Highland White Terrier Dog Food 3kg,126036,N/A,3kg,Dog-Food-Dry Food,41.73,51.99,51.99,Adult:Senior
02/27/2023, 12:15:29,Taste Of The Wild Southwest Canyon Adult Dog Food 12.2kg,139584,N/A,2kg,Dog-Food-Dry Food,129.99,152.99,152.99,Adult
02/27/2023, 12:15:29,Ziwi Peak Air Dried Otago Valley Adult Dog Food 1.8kg,139197,N/A,8kg,Dog-Food-Dry Food,134.99,146.99,146.99,Adult
02/27/2023, 12:15:29,Black Hawk Grain Free Large Breed Adult Dog Food 15kg,138865,N/A,15kg,Dog-Food-Dry Food,177.99,209.99,209.99,Adult
02/27/2023, 12:15:29,FurFresh Freeze Dried Salmon Adult Dog Food,furfresh-freeze-dried-salmon-adult-dog-food,140762,500g,Dog-Food-Dry Food,33.99,39.99,39.99,Adult
02/27/2023, 12:15:29,FurFresh Freeze Dried Salmon Adult Dog Food,furfresh-freeze-dried-salmon-adult-dog-food,140765,1.5kg,Dog-Food-Dry Food,98.59,115.99,90,Adult
02/27/2023, 12:15:29,Pedigree Vital Protection Working Dog With Real Beef 20kg,26146,N/A,20kg,Dog-Food-Dry Food,59.99,66.99,66.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Lamb & Rice Adult Dog Food 15kg,139344,N/A,15kg,Dog-Food-Dry Food,158.1,180.99,180.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Perfect Digestion Large Breed Adult Dog Food 9.98kg,140690,N/A,98kg,Dog-Food-Dry Food,130.05,152.99,152.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Perf Digestion Small Bites Adult Dog Food,science-diet-perf-digestion-small-bites-adt-dog-food,140687,1.59kg,Dog-Food-Dry Food,37.74,43.99,43.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Perf Digestion Small Bites Adult Dog Food,science-diet-perf-digestion-small-bites-adt-dog-food,140688,5.44kg,Dog-Food-Dry Food,91.99,113.99,113.99,Adult
