Scraped_Time,Scraped_Date,SKU,Product_Name,Slug,Product_Variant,Size,Price,Description,Ingredients,Rating,Reviews,Availability
 21:23:25,02/13/2023,SKU-000972,Advance Medium Puppy Dry Dog Food Chicken with Rice,advance-medium-puppy-dry-dog-food-chicken-with-rice,Advance Medium Puppy Dry Dog Food Chicken with Rice 15kg,15kg,124.49,"Running, playing and exploring… it’s good to be a puppy. And it just got even better with Advance Medium Puppy Dry Dog Food. Containing real chicken for that delicious, savoury flavour that dogs love, this tasty puppy food has been specially formulated by dog nutritionists to offer the complete and balanced nutrition your small puppy needs for optimal growth and development. A healthy source of colostrum, prebiotic fibre, DHA and choline, this special puppy formula is designed to support healthy gut, brain and eye development for a happier, healthier pup. This delicious puppy food also comes enriched with a special blend of antioxidants to help support lifelong immunity and greater overall wellbeing. Specially formulated for puppies, as well as lactating and pregnant dogs EPA and choline for brain and eye development Colostrum and prebiotic fibre for gut health Antioxidants for a strong immune system","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			31.5%		79.7 g Fat, crude 			21.0%		53.2 g Moisture 			8.50%		21.5 g Ash 				9.0%		22.8 g Calcium				1.5%		3.8gPhosphorus			1.1%		2.8g	DHA(min)			0.03g		0.08g	Choline				154.4mg		391mgVitamin E (min.) 		50 IU 		126IUZinc (min.)			11.4 mg 	28.8mgLinoleic Acid (min.) 		1.5g		3.8g Omega 3 (min.) 			0.12g 	        0.30g Omega 6 (min.)			1.5 g		3.8g",5,5,True
 21:23:25,02/13/2023,SKU-001001,Advance Medium Puppy Dry Dog Food Chicken with Rice,advance-medium-puppy-dry-dog-food-chicken-with-rice,Advance Medium Puppy Dry Dog Food Chicken with Rice 20kg,20kg,132.59,"Running, playing and exploring… it’s good to be a puppy. And it just got even better with Advance Medium Puppy Dry Dog Food. Containing real chicken for that delicious, savoury flavour that dogs love, this tasty puppy food has been specially formulated by dog nutritionists to offer the complete and balanced nutrition your small puppy needs for optimal growth and development. A healthy source of colostrum, prebiotic fibre, DHA and choline, this special puppy formula is designed to support healthy gut, brain and eye development for a happier, healthier pup. This delicious puppy food also comes enriched with a special blend of antioxidants to help support lifelong immunity and greater overall wellbeing. Specially formulated for puppies, as well as lactating and pregnant dogs EPA and choline for brain and eye development Colostrum and prebiotic fibre for gut health Antioxidants for a strong immune system","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			31.5%		79.7 g Fat, crude 			21.0%		53.2 g Moisture 			8.50%		21.5 g Ash 				9.0%		22.8 g Calcium				1.5%		3.8gPhosphorus			1.1%		2.8g	DHA(min)			0.03g		0.08g	Choline				154.4mg		391mgVitamin E (min.) 		50 IU 		126IUZinc (min.)			11.4 mg 	28.8mgLinoleic Acid (min.) 		1.5g		3.8g Omega 3 (min.) 			0.12g 	        0.30g Omega 6 (min.)			1.5 g		3.8g",5,5,True
 21:23:25,02/13/2023,SKU-900283,Advance Medium Puppy Dry Dog Food Chicken with Rice,advance-medium-puppy-dry-dog-food-chicken-with-rice,Advance Medium Puppy Dry Dog Food Chicken with Rice 30kg,30kg,243.99,"Running, playing and exploring… it’s good to be a puppy. And it just got even better with Advance Medium Puppy Dry Dog Food. Containing real chicken for that delicious, savoury flavour that dogs love, this tasty puppy food has been specially formulated by dog nutritionists to offer the complete and balanced nutrition your small puppy needs for optimal growth and development. A healthy source of colostrum, prebiotic fibre, DHA and choline, this special puppy formula is designed to support healthy gut, brain and eye development for a happier, healthier pup. This delicious puppy food also comes enriched with a special blend of antioxidants to help support lifelong immunity and greater overall wellbeing. Specially formulated for puppies, as well as lactating and pregnant dogs EPA and choline for brain and eye development Colostrum and prebiotic fibre for gut health Antioxidants for a strong immune system","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			31.5%		79.7 g Fat, crude 			21.0%		53.2 g Moisture 			8.50%		21.5 g Ash 				9.0%		22.8 g Calcium				1.5%		3.8gPhosphorus			1.1%		2.8g	DHA(min)			0.03g		0.08g	Choline				154.4mg		391mgVitamin E (min.) 		50 IU 		126IUZinc (min.)			11.4 mg 	28.8mgLinoleic Acid (min.) 		1.5g		3.8g Omega 3 (min.) 			0.12g 	        0.30g Omega 6 (min.)			1.5 g		3.8g",5,5,True
 21:23:25,02/13/2023,SKU-900284,Advance Medium Puppy Dry Dog Food Chicken with Rice,advance-medium-puppy-dry-dog-food-chicken-with-rice,Advance Medium Puppy Dry Dog Food Chicken with Rice 40kg,40kg,259.89,"Running, playing and exploring… it’s good to be a puppy. And it just got even better with Advance Medium Puppy Dry Dog Food. Containing real chicken for that delicious, savoury flavour that dogs love, this tasty puppy food has been specially formulated by dog nutritionists to offer the complete and balanced nutrition your small puppy needs for optimal growth and development. A healthy source of colostrum, prebiotic fibre, DHA and choline, this special puppy formula is designed to support healthy gut, brain and eye development for a happier, healthier pup. This delicious puppy food also comes enriched with a special blend of antioxidants to help support lifelong immunity and greater overall wellbeing. Specially formulated for puppies, as well as lactating and pregnant dogs EPA and choline for brain and eye development Colostrum and prebiotic fibre for gut health Antioxidants for a strong immune system","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			31.5%		79.7 g Fat, crude 			21.0%		53.2 g Moisture 			8.50%		21.5 g Ash 				9.0%		22.8 g Calcium				1.5%		3.8gPhosphorus			1.1%		2.8g	DHA(min)			0.03g		0.08g	Choline				154.4mg		391mgVitamin E (min.) 		50 IU 		126IUZinc (min.)			11.4 mg 	28.8mgLinoleic Acid (min.) 		1.5g		3.8g Omega 3 (min.) 			0.12g 	        0.30g Omega 6 (min.)			1.5 g		3.8g",5,5,True
 21:23:25,02/13/2023,SKU-000986,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 3kg,3kg,39.79,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,True
 21:23:25,02/13/2023,SKU-900268,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 6kg,6kg,77.99,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,False
 21:23:25,02/13/2023,SKU-000973,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 15kg,15kg,124.49,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,True
 21:23:25,02/13/2023,SKU-001002,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 20kg,20kg,132.59,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,True
 21:23:25,02/13/2023,SKU-900269,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 30kg,30kg,243.99,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,True
 21:23:25,02/13/2023,SKU-900270,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 40kg,40kg,259.89,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,True
 21:23:25,02/13/2023,SKU-000040,Royal Canin Maxi Puppy Dry Dog Food,royal-canin-maxi-puppy-dry-dog-food,Royal Canin Maxi Puppy Dry Dog Food 4kg,4kg,60.99,"Your large breed pup has a lot of growing ahead of them, so give them the nutritional support of Royal Canin Maxi Puppy Dry Dog Food. Expertly tailored to the nutritional needs of large breed puppies between 2-15 months of age, this tasty recipe contains a combination of prebiotics (MOS) and highly digestible proteins to promote a balance of intestinal microbiota for digestive health. Enriched with an omega 3 fatty acid (DHA) to support brain development and early learning, this puppy food recipe also contains key nutrients, such as vitamins E and C for a healthy and robust immune system. Specially formulated for large breed puppies Suitable for puppies between 2-15 months of age Supports a healthy immune system Omega 3 fatty acid (DHA) for brain development and learning Contains prebiotics and highly digestible proteins for a balanced intestinal microbiota","Composition:Dehydrated poultry protein, rice, maize flour, wheat gluten*, animal fats, maize, wheat flour, hydrolysed animal proteins, beet pulp, maize gluten, vegetable fibres, minerals, soya oil, fish oil, fructo-oligosaccharides, psyllium husks and seeds, hydrolysed yeast (source of manno-oligosaccharides and betaglucans) (0.29%), algal oil Schizochytrium sp. (source of DHA), Yucca Schidigera juice, marigold meal, glucosamine from fermentation, hydrolysed cartilage (source of chondroitin). * L.I.P.: protein selected for its very high digestibility.Nutritional additives: Vitamin A: 15500 IU, Vitamin D3: 1000 IU, Iron: 42 mg, Iodine: 4.2 mg, Copper: 13 mg, Manganese: 54 mg, Zinc: 136 mg, Selenium: 0.07 mg - Technological additives: Clinoptilolite of sedimentary origin: 10 g - Preservatives - Antioxidants.",4,1,True
 21:23:25,02/13/2023,SKU-900034,Royal Canin Maxi Puppy Dry Dog Food,royal-canin-maxi-puppy-dry-dog-food,Royal Canin Maxi Puppy Dry Dog Food 8Kg,8Kg,119.49,"Your large breed pup has a lot of growing ahead of them, so give them the nutritional support of Royal Canin Maxi Puppy Dry Dog Food. Expertly tailored to the nutritional needs of large breed puppies between 2-15 months of age, this tasty recipe contains a combination of prebiotics (MOS) and highly digestible proteins to promote a balance of intestinal microbiota for digestive health. Enriched with an omega 3 fatty acid (DHA) to support brain development and early learning, this puppy food recipe also contains key nutrients, such as vitamins E and C for a healthy and robust immune system. Specially formulated for large breed puppies Suitable for puppies between 2-15 months of age Supports a healthy immune system Omega 3 fatty acid (DHA) for brain development and learning Contains prebiotics and highly digestible proteins for a balanced intestinal microbiota","Composition:Dehydrated poultry protein, rice, maize flour, wheat gluten*, animal fats, maize, wheat flour, hydrolysed animal proteins, beet pulp, maize gluten, vegetable fibres, minerals, soya oil, fish oil, fructo-oligosaccharides, psyllium husks and seeds, hydrolysed yeast (source of manno-oligosaccharides and betaglucans) (0.29%), algal oil Schizochytrium sp. (source of DHA), Yucca Schidigera juice, marigold meal, glucosamine from fermentation, hydrolysed cartilage (source of chondroitin). * L.I.P.: protein selected for its very high digestibility.Nutritional additives: Vitamin A: 15500 IU, Vitamin D3: 1000 IU, Iron: 42 mg, Iodine: 4.2 mg, Copper: 13 mg, Manganese: 54 mg, Zinc: 136 mg, Selenium: 0.07 mg - Technological additives: Clinoptilolite of sedimentary origin: 10 g - Preservatives - Antioxidants.",4,1,True
 21:23:25,02/13/2023,SKU-000041,Royal Canin Maxi Puppy Dry Dog Food,royal-canin-maxi-puppy-dry-dog-food,Royal Canin Maxi Puppy Dry Dog Food 15kg,15kg,139.99,"Your large breed pup has a lot of growing ahead of them, so give them the nutritional support of Royal Canin Maxi Puppy Dry Dog Food. Expertly tailored to the nutritional needs of large breed puppies between 2-15 months of age, this tasty recipe contains a combination of prebiotics (MOS) and highly digestible proteins to promote a balance of intestinal microbiota for digestive health. Enriched with an omega 3 fatty acid (DHA) to support brain development and early learning, this puppy food recipe also contains key nutrients, such as vitamins E and C for a healthy and robust immune system. Specially formulated for large breed puppies Suitable for puppies between 2-15 months of age Supports a healthy immune system Omega 3 fatty acid (DHA) for brain development and learning Contains prebiotics and highly digestible proteins for a balanced intestinal microbiota","Composition:Dehydrated poultry protein, rice, maize flour, wheat gluten*, animal fats, maize, wheat flour, hydrolysed animal proteins, beet pulp, maize gluten, vegetable fibres, minerals, soya oil, fish oil, fructo-oligosaccharides, psyllium husks and seeds, hydrolysed yeast (source of manno-oligosaccharides and betaglucans) (0.29%), algal oil Schizochytrium sp. (source of DHA), Yucca Schidigera juice, marigold meal, glucosamine from fermentation, hydrolysed cartilage (source of chondroitin). * L.I.P.: protein selected for its very high digestibility.Nutritional additives: Vitamin A: 15500 IU, Vitamin D3: 1000 IU, Iron: 42 mg, Iodine: 4.2 mg, Copper: 13 mg, Manganese: 54 mg, Zinc: 136 mg, Selenium: 0.07 mg - Technological additives: Clinoptilolite of sedimentary origin: 10 g - Preservatives - Antioxidants.",4,1,True
 21:23:25,02/13/2023,SKU-900035,Royal Canin Maxi Puppy Dry Dog Food,royal-canin-maxi-puppy-dry-dog-food,Royal Canin Maxi Puppy Dry Dog Food 30Kg,30Kg,274.39,"Your large breed pup has a lot of growing ahead of them, so give them the nutritional support of Royal Canin Maxi Puppy Dry Dog Food. Expertly tailored to the nutritional needs of large breed puppies between 2-15 months of age, this tasty recipe contains a combination of prebiotics (MOS) and highly digestible proteins to promote a balance of intestinal microbiota for digestive health. Enriched with an omega 3 fatty acid (DHA) to support brain development and early learning, this puppy food recipe also contains key nutrients, such as vitamins E and C for a healthy and robust immune system. Specially formulated for large breed puppies Suitable for puppies between 2-15 months of age Supports a healthy immune system Omega 3 fatty acid (DHA) for brain development and learning Contains prebiotics and highly digestible proteins for a balanced intestinal microbiota","Composition:Dehydrated poultry protein, rice, maize flour, wheat gluten*, animal fats, maize, wheat flour, hydrolysed animal proteins, beet pulp, maize gluten, vegetable fibres, minerals, soya oil, fish oil, fructo-oligosaccharides, psyllium husks and seeds, hydrolysed yeast (source of manno-oligosaccharides and betaglucans) (0.29%), algal oil Schizochytrium sp. (source of DHA), Yucca Schidigera juice, marigold meal, glucosamine from fermentation, hydrolysed cartilage (source of chondroitin). * L.I.P.: protein selected for its very high digestibility.Nutritional additives: Vitamin A: 15500 IU, Vitamin D3: 1000 IU, Iron: 42 mg, Iodine: 4.2 mg, Copper: 13 mg, Manganese: 54 mg, Zinc: 136 mg, Selenium: 0.07 mg - Technological additives: Clinoptilolite of sedimentary origin: 10 g - Preservatives - Antioxidants.",4,1,True
 21:23:25,02/13/2023,SKU-000086,Royal Canin Labrador Puppy Dry Dog Food,royal-canin-labrador-puppy-dry-dog-food,Royal Canin Labrador Puppy Dry Dog Food 3kg,3kg,49.99,"As almost anyone who’s ever had the pleasure of sharing their home with a Labrador knows, getting your Labrador to eat is rarely a problem. Getting them to eat RIGHT is a little more difficult. Packed with carefully adapted levels of energy, protein, calcium and phosphorus, Royal Canin Labrador Puppy Dry Dog Food is specially formulated to give your Labrador puppy everything they need to grow up healthy and strong. Featuring an exclusive kibble that suits the shape of your puppy’s jaw and their unique nutritional requirements, this delicious puppy food contains ingredients that are designed to support their natural defences while promoting optimal digestive health. Specially formulated for Labrador puppies Promotes digestive health and a balanced intestinal flora Supports your puppy’s natural defences Royal Canin® takes pride in ensuring the scientific reliability of all product information. The information in this product book was true and accurate at the time of publication. However, please note that from time to time, for example due to ingredient availability or a change in sourcing factory within our global factory network for the purpose of ongoing supply, it is necessary to make product changes at short notice, and there may be some delays in updating the information in our product materials.","CompositionDehydrated poultry protein, maize, vegetable protein isolate*, rice, maizeflour, animal fats, maize gluten, hydrolysed animal proteins, wheatflour, beet pulp, fish oil, minerals, vegetable fibres, soya oil, fructooligosaccharides(0.34%), psyllium husks and seeds, hydrolysed yeast(source of manno-oligo-saccharides), hydrolysed crustaceans (sourceof glucosamine), borage oil, yeasts extracts (source of betaglucans),marigold extract (source of lutein), hydrolysed cartilage (source ofchondroitin).*L.I.P.: protein selected for its very high digestibility.",4.7,3,True
 21:23:25,02/13/2023,SKU-900071,Royal Canin Labrador Puppy Dry Dog Food,royal-canin-labrador-puppy-dry-dog-food,Royal Canin Labrador Puppy Dry Dog Food 6Kg,6Kg,97.99,"As almost anyone who’s ever had the pleasure of sharing their home with a Labrador knows, getting your Labrador to eat is rarely a problem. Getting them to eat RIGHT is a little more difficult. Packed with carefully adapted levels of energy, protein, calcium and phosphorus, Royal Canin Labrador Puppy Dry Dog Food is specially formulated to give your Labrador puppy everything they need to grow up healthy and strong. Featuring an exclusive kibble that suits the shape of your puppy’s jaw and their unique nutritional requirements, this delicious puppy food contains ingredients that are designed to support their natural defences while promoting optimal digestive health. Specially formulated for Labrador puppies Promotes digestive health and a balanced intestinal flora Supports your puppy’s natural defences Royal Canin® takes pride in ensuring the scientific reliability of all product information. The information in this product book was true and accurate at the time of publication. However, please note that from time to time, for example due to ingredient availability or a change in sourcing factory within our global factory network for the purpose of ongoing supply, it is necessary to make product changes at short notice, and there may be some delays in updating the information in our product materials.","CompositionDehydrated poultry protein, maize, vegetable protein isolate*, rice, maizeflour, animal fats, maize gluten, hydrolysed animal proteins, wheatflour, beet pulp, fish oil, minerals, vegetable fibres, soya oil, fructooligosaccharides(0.34%), psyllium husks and seeds, hydrolysed yeast(source of manno-oligo-saccharides), hydrolysed crustaceans (sourceof glucosamine), borage oil, yeasts extracts (source of betaglucans),marigold extract (source of lutein), hydrolysed cartilage (source ofchondroitin).*L.I.P.: protein selected for its very high digestibility.",4.7,3,True
